,Unnamed:,0,x,y
166,166,166,53.359334,33.660901
167,167,167,31.921867,72.246892
168,168,168,23.426510999999998,39.038669
169,169,169,40.394016,51.628923
170,170,170,59.093830000000004,73.316126
171,171,171,36.610572,51.126976
172,172,172,18.124439000000002,53.6767
173,173,173,44.031846,56.962883999999995
174,174,174,19.065348999999998,39.362739000000005
175,175,175,19.008243,49.556674
176,176,176,51.111167,42.445578999999995
177,177,177,38.308919,55.419343000000005
178,178,178,41.099795,38.336560999999996
179,179,179,34.871043,50.83027
180,180,180,24.960759,44.036735
181,181,181,62.50505,43.893611
182,182,182,46.039744,59.561692
183,183,183,63.355792,47.131577
184,184,184,53.283806000000006,55.087143000000005
185,185,185,47.846891,43.168211
186,186,186,62.000689,52.662321
187,187,187,47.817567,53.459975
188,188,188,33.943825,52.366444
189,189,189,27.226957000000002,49.834749
190,190,190,41.368724,61.822297999999996
191,191,191,54.592721999999995,47.2459
192,192,192,46.543282,38.069696
193,193,193,38.007649,61.96174499999999
194,194,194,47.131599,55.10703
195,195,195,32.016989,55.331782999999994
196,196,196,44.545044,59.533887
197,197,197,64.174768,61.114836
198,198,198,37.444684,59.09595899999999
199,199,199,40.589285,78.292517
200,200,200,39.367224,46.594906
201,201,201,37.674941,37.620664
202,202,202,28.212812,35.852874
203,203,203,40.699898,57.478492
204,204,204,46.276465,66.50822
205,205,205,17.985809,55.688928000000004
206,206,206,66.454269,48.847933000000005
207,207,207,39.120391999999995,45.746627000000004
208,208,208,39.609868,55.553923
209,209,209,22.574680999999998,63.193645999999994
210,210,210,45.342386,61.094758
211,211,211,31.964887,65.362874
212,212,212,17.079234,45.16905
213,213,213,38.254332,61.958248
214,214,214,39.484601,40.755948
215,215,215,37.993999,42.012795000000004
216,216,216,47.345956,46.619859999999996
217,217,217,46.807593,73.791294
218,218,218,47.502814,48.295783
219,219,219,29.674834000000004,55.729443
220,220,220,40.608528,72.195792
221,221,221,25.883267,46.181734999999996
222,222,222,47.615502,52.040813
223,223,223,40.230634,68.196685
224,224,224,39.716834000000006,42.202087
225,225,225,48.812601,46.816119
226,226,226,37.388426,43.64255
227,227,227,57.941920999999994,31.09662
228,228,228,18.528803,59.209587
229,229,229,27.576418,61.63429
230,230,230,42.758189,52.263368
231,231,231,55.090702,42.313401
232,232,232,24.672212,39.0322
233,233,233,29.522352,53.29000500000001
234,234,234,39.969149,37.1443
235,235,235,47.898865,51.487065
236,236,236,30.218329999999998,37.119448999999996
237,237,237,52.943439,53.332902000000004
238,238,238,41.428944,59.113953
239,239,239,47.164955,57.708929000000005
240,240,240,36.472192,63.83095
241,241,241,44.154816,73.629549
242,242,242,22.147963,40.860577
243,243,243,30.295659000000004,64.09373000000001
244,244,244,40.91053,53.563722
245,245,245,46.715694,51.910835999999996
246,246,246,38.263433,38.534521999999996
247,247,247,43.09624,55.316984999999995
248,248,248,26.617894,79.824924
249,249,249,49.211733,82.391083
250,250,250,35.992296,41.29118
251,251,251,40.841289,60.220026000000004
252,252,252,65.897596,53.798958999999996
253,253,253,36.620146000000005,57.816439
254,254,254,29.762087,44.094998
255,255,255,33.480886,57.707576
256,256,256,52.778672,48.244547
257,257,257,43.395768,51.825264000000004
258,258,258,25.746894,33.527671000000005
259,259,259,48.075484,37.045797
260,260,260,32.959447,64.961414
261,261,261,44.929261,49.28674
262,262,262,43.0012,46.11061
263,263,263,48.807761,57.928022999999996
264,264,264,49.789547,55.972538
265,265,265,38.409738,59.497197
266,266,266,17.916278,37.698966
267,267,267,49.977476,56.997388
268,268,268,21.846427,51.825071
269,269,269,57.71315500000001,52.770948
270,270,270,48.45093,51.644690000000004
271,271,271,25.364317,48.334869
272,272,272,58.873971999999995,39.657312
273,273,273,46.909561,28.508972999999997
274,274,274,23.158584,58.637496
275,275,275,45.519957,69.54259499999999
276,276,276,36.44259,48.223755
277,277,277,51.330984,39.005123
278,278,278,39.285928000000006,30.91345
279,279,279,45.873234000000004,45.346391
280,280,280,37.214624,43.800463
281,281,281,55.774494,56.06615
282,282,282,42.305695,62.668887
283,283,283,52.133246,54.576781999999994
284,284,284,32.109569,56.563317000000005
285,285,285,35.618099,46.731749
286,286,286,63.543656000000006,46.476791999999996
287,287,287,52.064166,65.67624599999999
288,288,288,53.929013,41.863789000000004
289,289,289,38.78107,55.741797
290,290,290,52.236641,50.221569
291,291,291,43.431822,47.067212
292,292,292,31.120777,66.04496
293,293,293,40.25314,41.438043
294,294,294,32.407032,48.205215
295,295,295,53.242022,57.052325
296,296,296,52.508304,45.956924
297,297,297,38.728446999999996,44.099144
298,298,298,21.566753,35.27926
299,299,299,31.898259000000003,44.796624
300,300,300,28.167514,51.985764
301,301,301,28.645813,42.088946
302,302,302,52.010835,50.678691
303,303,303,38.433820000000004,67.699122
304,304,304,38.283205,35.645921
305,305,305,56.749278000000004,48.032871
306,306,306,64.44325400000001,29.450917999999998
307,307,307,49.141242,26.140766
308,308,308,42.49187,47.799139000000004
309,309,309,59.629158,38.931172
310,310,310,28.571732,75.638811
311,311,311,21.726087,58.895765000000004
312,312,312,62.834193000000006,86.076759
313,313,313,36.483677,19.043042
314,314,314,56.07745,40.539644
315,315,315,31.359887,50.057352
316,316,316,52.70969300000001,61.566596999999994
317,317,317,50.722508000000005,62.786324
318,318,318,33.708259999999996,13.450229
319,319,319,43.363918,53.319143999999994
320,320,320,29.661678000000002,45.480914
321,321,321,44.650738,65.227478
322,322,322,38.018994,54.942829
323,323,323,25.869315,42.445938
324,324,324,54.721693,68.513903
325,325,325,16.175926999999998,50.244382
326,326,326,44.804083,44.799167
327,327,327,29.704046,52.025040000000004
328,328,328,51.812205,43.822624
329,329,329,44.185497,50.968931
330,330,330,57.872035,53.533365
331,331,331,44.025203999999995,43.573415999999995
332,332,332,33.603074,39.711534
333,333,333,49.665065000000006,36.373912
334,334,334,62.035377000000004,51.801411
335,335,335,53.309799,61.206835999999996
336,336,336,30.15975,77.429519
337,337,337,69.49893,44.391907
338,338,338,35.649051,62.758534999999995
339,339,339,41.438579,43.39536
340,340,340,29.015551000000002,53.348723
341,341,341,35.752464,54.104025
342,342,342,37.452587,46.828483
343,343,343,48.994336,44.264109999999995
344,344,344,45.833079999999995,58.07221800000001
345,345,345,26.451567999999998,34.808338
346,346,346,42.873222999999996,54.503856000000006
347,347,347,19.458705,38.406964
348,348,348,43.038699,47.4503
349,349,349,48.154503999999996,47.27459
350,350,350,30.166509,55.061574
351,351,351,58.020737,58.703008
352,352,352,46.244869,43.000861
353,353,353,46.056656,50.282414
354,354,354,40.247971,71.238277
355,355,355,56.007417000000004,37.179555
356,356,356,20.928276,31.460736999999998
357,357,357,39.075924,38.420277
358,358,358,41.813352,45.103617
359,359,359,50.501234000000004,31.888458
360,360,360,34.539229,31.10499
361,361,361,35.863394,45.639081
362,362,362,41.693238,34.924367
363,363,363,38.921671999999994,30.919234000000003
364,364,364,32.111323999999996,47.228472
365,365,365,49.994825,66.595476
366,366,366,31.202686,37.839835
367,367,367,59.809165,43.067105
368,368,368,34.299859999999995,68.70939399999999
369,369,369,21.346991,49.195207
370,370,370,49.880644000000004,35.849056
371,371,371,41.478273,52.751903000000006
372,372,372,39.394449,45.695825
373,373,373,43.294158,43.859337
374,374,374,19.741425,53.324397
375,375,375,32.0215,40.681725
376,376,376,27.874885,56.444281999999994
377,377,377,28.550928999999996,59.036972999999996
378,378,378,36.569621000000005,46.556078
379,379,379,57.814203000000006,49.695454999999995
380,380,380,45.887675,53.067696
381,381,381,32.397345,48.087272
382,382,382,42.225328999999995,67.940085
383,383,383,43.894083,54.075534999999995
384,384,384,19.217851,45.559005
385,385,385,19.800095000000002,57.000393
386,386,386,64.79176600000001,61.585308999999995
387,387,387,50.355451,52.322058
388,388,388,38.881271999999996,64.781937
389,389,389,50.35304,44.176531
390,390,390,28.535064000000002,64.20746
391,391,391,25.957654,45.990433
392,392,392,52.149165,40.707656
393,393,393,35.443706,38.680079
394,394,394,33.858841999999996,36.867044
395,395,395,33.412455,32.305899
396,396,396,52.446946999999994,36.281193
397,397,397,52.76423199999999,59.083284
398,398,398,53.468442,79.75431400000001
399,399,399,43.124634,26.293198999999998
400,400,400,45.502688,54.792141
401,401,401,32.925984,28.413853000000003
402,402,402,31.910303000000003,54.754026
403,403,403,55.594455,52.53085
404,404,404,44.964207,26.912228000000002
405,405,405,65.04360799999999,62.993465
406,406,406,47.776737,35.950804
407,407,407,37.690676,37.486634
408,408,408,33.918602,54.722077
409,409,409,28.561078000000002,48.096697999999996
410,410,410,38.711828999999994,41.597485
411,411,411,48.029292,45.06306
412,412,412,39.350769,52.142222
413,413,413,19.615347,56.930689
414,414,414,47.846233000000005,54.356987
415,415,415,25.580872,36.738012
416,416,416,30.087139,64.397643
417,417,417,37.939865999999995,52.208095
418,418,418,44.752794,33.858743
419,419,419,58.637145,33.508874
420,420,420,63.907988,54.16772099999999
421,421,421,44.449796,47.157037
422,422,422,31.264194,56.392438
423,423,423,22.143069,59.656417000000005
424,424,424,45.436901,43.603229999999996
425,425,425,36.521355,50.31928
426,426,426,37.502282,48.605672
427,427,427,55.714254000000004,57.19190699999999
428,428,428,58.072666000000005,66.975329
429,429,429,38.641578,45.673618
430,430,430,43.197621000000005,51.056501000000004
431,431,431,25.272066,42.706734999999995
432,432,432,20.972595000000002,66.933355
433,433,433,46.582133,46.454921
434,434,434,36.970138,65.455246
435,435,435,38.497572,31.282334999999996
436,436,436,43.747533000000004,40.066417
437,437,437,35.218678999999995,39.049478
438,438,438,48.597808,65.17211400000001
439,439,439,35.616917,36.663539
440,440,440,58.241657,39.52274
441,441,441,23.902987,54.701078
442,442,442,29.466963,50.605333
443,443,443,43.677731,57.61052900000001
444,444,444,44.404643,36.591559000000004
445,445,445,51.496314,39.929745000000004
446,446,446,49.973756,77.82503299999999
447,447,447,34.172610999999996,62.327249
448,448,448,46.623159,67.02871
449,449,449,57.48235,57.664212
450,450,450,51.985779,49.691244
451,451,451,35.327813,51.172299
452,452,452,25.347938,31.548796999999997
453,453,453,24.793533,41.302322
454,454,454,33.469846999999994,55.487694999999995
455,455,455,61.702342,40.716194
456,456,456,25.296951999999997,40.67604
457,457,457,44.528308,49.949587
458,458,458,34.323558,63.099452
459,459,459,38.969235,61.474235
460,460,460,31.932859999999998,47.002208
461,461,461,17.227664,43.466807
462,462,462,24.524157000000002,38.286884
463,463,463,43.996478,62.091587
464,464,464,53.064674,51.997116999999996
465,465,465,37.361621,62.653523
466,466,466,54.060889,35.020247
467,467,467,47.824453000000005,51.324344
468,468,468,46.121938,46.770176
469,469,469,41.752656,35.518124
470,470,470,54.679926,72.032037
471,471,471,36.707975,36.283364
472,472,472,31.147284000000003,55.577487
473,473,473,41.578756,67.582091
474,474,474,37.716299,53.00686700000001
475,475,475,29.714646999999996,49.988146
476,476,476,39.162921000000004,40.643418
477,477,477,37.607194,43.826877
478,478,478,30.320591999999998,35.174054
479,479,479,26.278169000000002,31.605149
480,480,480,67.863101,40.820108000000005
481,481,481,51.724940999999994,54.148697
482,482,482,34.139540000000004,44.115333
483,483,483,47.119201000000004,65.517689
484,484,484,44.830288,56.13046
485,485,485,35.575846999999996,63.176024
486,486,486,23.281463000000002,31.204873
487,487,487,30.489076,60.767860999999996
488,488,488,42.567899,62.309493999999994
489,489,489,26.556762,35.651102
490,490,490,46.062239,35.406402
491,491,491,49.913251,56.09851999999999
492,492,492,41.125437,53.483316
493,493,493,19.000071,39.815616999999996
494,494,494,37.791433000000005,28.447014000000003
495,495,495,54.767559,34.56162
496,496,496,50.194578,40.358671
497,497,497,42.701425,40.291179
498,498,498,44.636318,59.766085
499,499,499,27.102736,30.019547999999997
500,500,500,41.531963,35.917288
501,501,501,44.03259,41.390576
502,502,502,39.92915,37.784521999999996
503,503,503,14.610585999999998,61.278613
504,504,504,35.215828,47.658303000000004
505,505,505,29.682261999999998,40.46285
506,506,506,53.982763,67.095731
507,507,507,23.195638,43.429794
508,508,508,37.491983000000005,56.975198999999996
509,509,509,33.832814,43.702847999999996
510,510,510,51.224239000000004,66.722041
511,511,511,47.201285999999996,55.323528
512,512,512,49.792966,40.686002
513,513,513,19.819895000000002,50.95766
514,514,514,53.431803,61.170405
515,515,515,23.72641,73.70369699999999
516,516,516,41.073301,28.923231
517,517,517,37.133499,27.052308
518,518,518,15.549389000000001,63.77839399999999
519,519,519,46.31753,56.893587
520,520,520,42.760406,45.610777
521,521,521,41.312188,54.567570999999994
522,522,522,44.564726,63.229046999999994
523,523,523,31.159521,25.206505
524,524,524,16.675331,18.019973999999998
525,525,525,24.119668,47.025042
526,526,526,41.768484,59.364081999999996
527,527,527,52.1375,53.061352
528,528,528,41.948370000000004,43.277989
529,529,529,53.119099,31.002747999999997
530,530,530,55.487414,46.030555
531,531,531,29.918834000000004,37.351188
532,532,532,53.68637,64.01128800000001
533,533,533,53.386842,64.022378
534,534,534,42.365717,54.088949
535,535,535,29.974314,32.706559999999996
536,536,536,63.392153,41.495255
537,537,537,38.473940999999996,47.357874
538,538,538,35.264041,52.170795
539,539,539,47.501945,28.499453999999997
540,540,540,45.069179,30.472452
541,541,541,42.947832,61.573802
542,542,542,53.513206999999994,46.773158
543,543,543,41.785796000000005,31.797909999999998
544,544,544,44.118033000000004,63.023863
545,545,545,35.627499,28.842531
546,546,546,38.791189,58.28165
547,547,547,46.278217,36.429123
548,548,548,44.171329,43.8053
549,549,549,50.802071999999995,47.270705
550,550,550,47.374376,44.128048
551,551,551,38.934965000000005,65.7783
552,552,552,30.946495000000002,49.418894
553,553,553,51.388231,52.077031
554,554,554,17.095646,18.074894
555,555,555,27.487748999999997,41.38961
556,556,556,65.26304499999999,43.376475
557,557,557,41.692401000000004,67.316788
558,558,558,26.166721,51.699197
559,559,559,53.727681999999994,42.400682
560,560,560,38.587258,44.469749
561,561,561,56.925757999999995,57.861959
562,562,562,33.507127000000004,61.21654399999999
563,563,563,30.680531,69.749738
564,564,564,42.045336,32.624913
565,565,565,64.597776,41.983784
566,566,566,30.578204,47.388304
567,567,567,46.716125,32.536201
568,568,568,27.404915000000003,53.255274
569,569,569,42.89182,66.514139
570,570,570,44.389908,58.995051000000004
571,571,571,25.760494,40.996624
572,572,572,40.228303000000004,49.816362
573,573,573,42.125598,45.795646000000005
574,574,574,24.840409,46.217816
575,575,575,35.808873,48.481662
576,576,576,43.638127000000004,65.324784
577,577,577,39.582037,58.245369999999994
578,578,578,24.564312,54.352430000000005
579,579,579,24.550772,62.437734999999996
580,580,580,36.913409,55.362501
581,581,581,23.244119,78.628589
582,582,582,46.671208,40.283746
583,583,583,45.727476,48.886765999999994
584,584,584,31.382652,54.217585
585,585,585,45.121897,20.537231
586,586,586,47.668673999999996,42.810007
587,587,587,50.210326,41.036538
588,588,588,61.138238,41.125723
589,589,589,58.227484999999994,33.889559999999996
590,590,590,45.132763,42.860878
591,591,591,55.755255000000005,56.356724
592,592,592,51.920863,49.679341
593,593,593,41.854917,52.075734000000004
594,594,594,53.714548,61.420906
595,595,595,50.925343,64.559727
596,596,596,49.067205,46.41588
597,597,597,35.682972,61.226631000000005
598,598,598,18.376832999999998,55.872414
599,599,599,46.563928000000004,53.246628
600,600,600,53.256772,36.118421999999995
601,601,601,17.292375,64.172024
602,602,602,19.360281,35.956098
603,603,603,40.733940999999994,53.086209
604,604,604,34.372161,51.549275
605,605,605,54.087012,41.863205
606,606,606,46.315188,35.377841
607,607,607,33.022765,39.650752000000004
608,608,608,20.449196,60.533266000000005
609,609,609,47.83484,38.575146999999994
610,610,610,26.341934000000002,33.158194
611,611,611,52.880630000000004,67.864393
612,612,612,54.642286999999996,66.381973
613,613,613,37.432819,36.728463
614,614,614,48.995940000000004,69.068081
615,615,615,2.197957,62.980115000000005
616,616,616,45.742415,28.957046999999996
617,617,617,53.916332,47.006207
618,618,618,34.042116,44.089248
619,619,619,45.663404,71.983892
620,620,620,43.380721,49.993857
621,621,621,23.467715,46.211889
622,622,622,26.273733,65.72801199999999
623,623,623,47.842329,45.003257
624,624,624,48.833222,31.140655
625,625,625,24.706599,52.638324
626,626,626,29.729337,55.678525
627,627,627,14.707472000000001,40.031423
628,628,628,27.532697,53.158448
629,629,629,53.315773,64.822007
630,630,630,38.640527,52.510611
631,631,631,46.458481,47.848859000000004
632,632,632,34.682642,45.595385
633,633,633,29.130808000000002,67.583238
634,634,634,47.305405,25.531368
635,635,635,35.560631,37.27677
636,636,636,37.631429,47.047319
637,637,637,37.640734,59.633128
638,638,638,28.432973999999998,68.505303
639,639,639,31.172763,29.134902
640,640,640,30.050843,62.924006000000006
641,641,641,48.921414,49.499328999999996
642,642,642,46.427851000000004,39.235133000000005
643,643,643,33.530848999999996,50.040855
644,644,644,63.880494999999996,52.650255
645,645,645,28.686602,49.370290999999995
646,646,646,9.749785000000001,58.162096
647,647,647,61.274063,64.968274
648,648,648,40.106496,40.963778000000005
649,649,649,49.031541,46.564414
650,650,650,44.265522,48.217234999999995
651,651,651,34.454401000000004,50.239639000000004
652,652,652,48.121952,47.81248
653,653,653,31.165107,39.860855
654,654,654,49.843265,57.889216000000005
655,655,655,66.058515,70.21919
656,656,656,22.189692,49.568172
657,657,657,51.495335,41.984658
658,658,658,51.806526,58.2148
659,659,659,40.777946,34.067384999999994
660,660,660,37.507053000000006,53.408418000000005
661,661,661,21.486627,42.132183000000005
662,662,662,38.874,41.931149
663,663,663,47.478232,44.478386
664,664,664,47.475344,44.227331
665,665,665,25.533209,45.576853
666,666,666,28.487971,43.912769
667,667,667,43.789334999999994,56.584807999999995
668,668,668,36.283134000000004,54.048646
669,669,669,62.954406999999996,54.038778
670,670,670,31.086719,72.10190899999999
671,671,671,29.987703999999997,54.022204
672,672,672,44.144428000000005,46.020835
673,673,673,72.84189599999999,68.419974
674,674,674,22.889425,61.281358
675,675,675,21.479109,48.802195000000005
676,676,676,57.020996999999994,33.183706
677,677,677,64.21585,45.117290000000004
678,678,678,37.985392,56.72808199999999
679,679,679,48.22916,36.017196000000006
680,680,680,51.866407,48.885267999999996
681,681,681,60.306187,55.424265000000005
682,682,682,43.196487,24.384153
683,683,683,46.370017,54.618414
684,684,684,42.391093,39.300313
685,685,685,24.619949,47.543079
686,686,686,46.715317,53.42720500000001
687,687,687,23.31052,82.636033
688,688,688,42.418284,67.408292
689,689,689,43.733874,68.26031
690,690,690,47.686848,39.108939
691,691,691,45.023984999999996,41.324579
692,692,692,39.933507,42.103640000000006
693,693,693,23.696655,57.574562
694,694,694,48.889194,77.957752
695,695,695,31.177346999999997,41.832629
696,696,696,47.013695,64.608331
697,697,697,55.658591,36.029084000000005
698,698,698,22.965607000000002,49.015939
699,699,699,30.057066,45.904348999999996
700,700,700,44.41207,39.261528999999996
701,701,701,55.671063000000004,47.260651
702,702,702,23.667310999999998,44.92811
703,703,703,52.28737,51.529097
704,704,704,40.220724,56.748940000000005
705,705,705,43.600601,53.971588
706,706,706,41.477267,58.329542000000004
707,707,707,6.838045,38.928371000000006
708,708,708,55.020865,49.543331
709,709,709,40.322382,41.590107
710,710,710,41.523286,49.849022
711,711,711,46.445606,28.945490999999997
712,712,712,42.722231,35.826336
713,713,713,36.45747,32.957384999999995
714,714,714,43.619531,35.028428999999996
715,715,715,39.589607,38.942558
716,716,716,26.703279,47.639853
717,717,717,35.75016,55.851580000000006
718,718,718,36.127461,46.756051
719,719,719,36.19055,45.357368
720,720,720,31.983511,34.056495
721,721,721,9.212733,55.622738
722,722,722,55.595727000000004,48.031946000000005
723,723,723,43.455560999999996,47.965568
724,724,724,45.586363,31.237007000000002
725,725,725,31.204105,37.805539
726,726,726,46.348611,54.257128
727,727,727,55.78439,39.379908
728,728,728,27.000740999999998,56.777483999999994
729,729,729,52.52571700000001,29.897529
730,730,730,62.499644999999994,37.628869
731,731,731,56.875961,41.424777
732,732,732,28.473276000000002,42.679122
733,733,733,68.941891,31.445362
734,734,734,26.066112,38.714804
735,735,735,11.887341000000001,72.202744
736,736,736,35.686996,33.050266
737,737,737,38.731656,44.644032
738,738,738,26.791368,55.93464
739,739,739,56.113198,66.81803199999999
740,740,740,30.552017,47.738475
741,741,741,31.784318,69.950924
742,742,742,40.39922,31.659053999999998
743,743,743,48.491477,40.995247
744,744,744,50.51648,50.329603999999996
745,745,745,43.132013,38.949135999999996
746,746,746,31.886544,47.407246
747,747,747,40.884890999999996,45.184416
748,748,748,17.197485,50.602414
749,749,749,36.941254,38.038309999999996
750,750,750,42.610779,33.752551000000004
751,751,751,38.771951,24.181948000000002
752,752,752,48.803897,47.166043
753,753,753,29.318965999999996,38.828306
754,754,754,45.796046999999994,50.468021
755,755,755,30.909778000000003,36.173491
756,756,756,33.090639,51.596441
757,757,757,60.465382999999996,64.95608299999999
758,758,758,33.540313,43.468038
759,759,759,52.03353,34.971237
760,760,760,34.00204,40.045056
761,761,761,35.878623,50.098012
762,762,762,18.366115,40.206053999999995
763,763,763,31.230765,36.935714000000004
764,764,764,32.074898,68.07816600000001
765,765,765,28.739117999999998,51.44842
766,766,766,34.301573,41.073926
767,767,767,46.198484,59.565638
768,768,768,14.252942000000001,64.36734799999999
769,769,769,35.560287,39.930392
770,770,770,37.94035,47.405439
771,771,771,33.639639,64.696238
772,772,772,52.292588,69.503701
773,773,773,23.692539,39.025059999999996
774,774,774,41.008484,49.099066
775,775,775,32.761001,37.740704
776,776,776,31.018182,26.348754
777,777,777,14.361288,46.556213
778,778,778,50.947148,60.444125
779,779,779,35.338236,52.872574
780,780,780,49.490286,62.813142000000006
781,781,781,35.642505,62.279006
782,782,782,35.596022,71.555944
783,783,783,32.584404,38.22322
784,784,784,26.221881,33.380067
785,785,785,52.731469,27.396853000000004
786,786,786,29.850154999999997,51.924983000000005
787,787,787,23.666786,24.428333
788,788,788,31.161733,42.551536
789,789,789,38.621691999999996,64.654015
790,790,790,42.548466999999995,39.765899
791,791,791,26.642706,35.968779999999995
792,792,792,30.282718,53.013605000000005
793,793,793,27.216305,43.633316
